gene_id	gene_name	npeaks_ve	npeaks_tx	npeaks_diff	fpmk_48h	fpmk_con	fpmk_diff
ENSG00000129422	MTUS1	4	1	3	8.16	11.26	3.1
ENSG00000246366	LACTB2-AS1	4	1	3	0.37	0.41	0.04
ENSG00000185189	NRBP2	4	1	3	3.93	7.63	3.7
ENSG00000164970	FAM219A	4	1	3	8.21	9.67	1.46
ENSG00000119509	INVS	4	1	3	1.7	4.05	2.35
ENSG00000135063	FAM189A2	4	1	3	0.04	0.59	0.55
ENSG00000165688	PMPCA	4	1	3	16.48	27.27	10.79
ENSG00000148343	MIGA2	4	1	3	6.77	8.3	1.53
ENSG00000165304	MELK	4	1	3	20.62	35.26	14.64
ENSG00000101986	ABCD1	4	1	3	21.41	40.6	19.19
ENSG00000229953	AL590666.2	3	0	3	1.61	4.53	2.92
ENSG00000198715	GLMP	3	0	3	27.36	30.7	3.34
ENSG00000054523	KIF1B	3	0	3	15.73	24.59	8.86
ENSG00000007923	DNAJC11	3	0	3	12.6	27.91	15.31
ENSG00000229388	LINC01715	3	0	3	0.55	3.14	2.59
ENSG00000175147	TMEM51-AS1	3	0	3	0.15	0.2	0.05
ENSG00000074800	ENO1	3	0	3	525.86	1024.76	498.9
ENSG00000211454	AKR7L	3	0	3	0.46	1.98	1.52
ENSG00000028137	TNFRSF1B	3	0	3	0.54	1.15	0.61
ENSG00000011007	ELOA	3	0	3	16.19	16.91	0.719999999999999
ENSG00000092847	AGO1	3	0	3	7.37	9.36	1.99
ENSG00000157978	LDLRAP1	3	0	3	4.37	9.6	5.23
ENSG00000163565	IFI16	3	0	3	0.18	0.21	0.03
ENSG00000085552	IGSF9	3	0	3	2.07	3.96	1.89
ENSG00000153904	DDAH1	3	0	3	27.87	37.08	9.21
ENSG00000132716	DCAF8	3	0	3	39.01	50	10.99
ENSG00000122484	RPAP2	3	0	3	9.32	15.39	6.07
ENSG00000162738	VANGL2	3	0	3	0.45	0.71	0.26
ENSG00000122483	CCDC18	3	0	3	3.64	7.42	3.78
ENSG00000223745	CCDC18-AS1	3	0	3	1.12	3.74	2.62
ENSG00000120942	UBIAD1	3	0	3	7.46	10.39	2.93
ENSG00000162437	RAVER2	3	0	3	3.68	5.66	1.98
ENSG00000117751	PPP1R8	3	0	3	22.1	28.7	6.6
ENSG00000058804	NDC1	3	0	3	10.51	18	7.49
ENSG00000162631	NTNG1	3	0	3	0.18	1.28	1.1
ENSG00000116661	FBXO2	3	0	3	2.44	2.9	0.46
ENSG00000134215	VAV3	3	0	3	0.07	0.14	0.07
ENSG00000237491	LINC01409	3	0	3	2.96	8.33	5.37
ENSG00000116750	UCHL5	3	0	3	24.23	43.31	19.08
ENSG00000197147	LRRC8B	3	0	3	4.96	7.68	2.72
ENSG00000066279	ASPM	3	0	3	3.59	6.6	3.01
ENSG00000272438	AL645608.6	3	0	3	2.32	4.42	2.1
ENSG00000225313	AL513327.1	3	0	3	0.21	0.75	0.54
ENSG00000198160	MIER1	3	0	3	7.4	7.42	0.0199999999999996
ENSG00000168118	RAB4A	3	0	3	43.03	48.79	5.76
ENSG00000143195	ILDR2	3	0	3	0.04	0.61	0.57
ENSG00000127125	PPCS	3	0	3	38.8	40.22	1.42
ENSG00000132781	MUTYH	3	0	3	21.32	26.94	5.62
ENSG00000085832	EPS15	3	0	3	17.02	24.2	7.18
ENSG00000188739	RBM34	3	0	3	41.27	47.82	6.55
ENSG00000198700	IPO9	3	0	3	35.88	46.11	10.23
ENSG00000134243	SORT1	3	0	3	3.32	5.25	1.93
ENSG00000143106	PSMA5	3	0	3	53.25	55.26	2.01
ENSG00000000457	SCYL3	3	0	3	1.51	2.81	1.3
ENSG00000266472	MRPS21	3	0	3	24.02	29.82	5.8
ENSG00000077152	UBE2T	3	0	3	86.08	108.97	22.89
ENSG00000143382	ADAMTSL4	3	0	3	1.35	1.55	0.2
ENSG00000228013	IL6R-AS1	3	0	3	0.31	0.84	0.53
ENSG00000174371	EXO1	3	0	3	9.25	22.37	13.12
ENSG00000143847	PPFIA4	3	0	3	0.16	6.28	6.12
ENSG00000142632	ARHGEF19	3	0	3	3.64	7.57	3.93
ENSG00000116198	CEP104	3	0	3	10.46	23.36	12.9
ENSG00000203667	COX20	3	0	3	36.67	52.11	15.44
ENSG00000237276	ANO7L1	3	0	3	0.05	0.21	0.16
ENSG00000169598	DFFB	3	0	3	5.81	6.39	0.58
ENSG00000197959	DNM3	3	0	3	0.32	1.53	1.21
ENSG00000197429	IPP	3	0	3	1.94	5.79	3.85
ENSG00000117862	TXNDC12	3	0	3	21.83	23.18	1.35
ENSG00000174514	MFSD4A	3	0	3	1.24	1.79	0.55
ENSG00000146463	ZMYM4	3	0	3	7.81	23.37	15.56
ENSG00000263528	IKBKE	3	0	3	0.43	1.72	1.29
ENSG00000134717	BTF3L4	3	0	3	29.97	35.49	5.52
ENSG00000057468	MSH4	3	0	3	0.03	0.06	0.03
ENSG00000176022	B3GALT6	3	0	3	10.36	27.5	17.14
ENSG00000117597	UTP25	3	0	3	1.97	2.86	0.89
ENSG00000215788	TNFRSF25	3	0	3	0.2	0.44	0.24
ENSG00000177628	GBA	3	0	3	61.42	99.35	37.93
ENSG00000162377	COA7	3	0	3	7.83	8.48	0.65
ENSG00000082512	TRAF5	3	0	3	3.3	5.11	1.81
ENSG00000121310	ECHDC2	3	0	3	46.92	51.06	4.14
ENSG00000160752	FDPS	3	0	3	156.67	160.32	3.65000000000001
ENSG00000143499	SMYD2	3	0	3	6.93	14.74	7.81
ENSG00000160753	RUSC1	3	0	3	27.4	39.12	11.72
ENSG00000143061	IGSF3	3	0	3	1.41	2.19	0.78
ENSG00000136636	KCTD3	3	0	3	22.28	29.69	7.41
ENSG00000134247	PTGFRN	3	0	3	19.55	32.25	12.7
ENSG00000143376	SNX27	3	0	3	3.33	5.34	2.01
ENSG00000232586	KIAA1614-AS1	3	0	3	0.31	1.64	1.33
ENSG00000092607	TBX15	3	0	3	0.08	0.23	0.15
ENSG00000117419	ERI3	3	0	3	66.56	75.49	8.92999999999999
ENSG00000079277	MKNK1	3	0	3	8.39	13.65	5.26
ENSG00000117118	SDHB	3	0	3	88.88	94.45	5.57000000000001
ENSG00000232860	SMG7-AS1	3	0	3	0.32	1.02	0.7
ENSG00000143742	SRP9	3	0	3	122.65	153.02	30.37
ENSG00000143344	RGL1	3	0	3	0.56	1.03	0.47
ENSG00000143811	PYCR2	3	0	3	49.59	63.41	13.82
ENSG00000183814	LIN9	3	0	3	4.14	5.57	1.43
ENSG00000121481	RNF2	3	0	3	13.37	13.48	0.110000000000001
ENSG00000116128	BCL9	3	0	3	13.36	13.7	0.34
ENSG00000263956	NBPF11	3	0	3	3.36	6.1	2.74
ENSG00000117425	PTCH2	3	0	3	0.23	0.62	0.39
ENSG00000162931	TRIM17	3	0	3	0.27	0.49	0.22
ENSG00000271335	AL117336.2	3	0	3	0.29	0.51	0.22
ENSG00000015171	ZMYND11	3	0	3	14.93	25.5	10.57
ENSG00000166197	NOLC1	3	0	3	148.2	191.3	43.1
ENSG00000148843	PDCD11	3	0	3	9.01	13.3	4.29
ENSG00000065613	SLK	3	0	3	15.2	17.91	2.71
ENSG00000166167	BTRC	3	0	3	2.06	2.12	0.0600000000000001
ENSG00000183621	ZNF438	3	0	3	0.86	1.11	0.25
ENSG00000237036	ZEB1-AS1	3	0	3	3.5	3.52	0.02
ENSG00000107959	PITRM1	3	0	3	38.19	49.99	11.8
ENSG00000148459	PDSS1	3	0	3	5.86	11.97	6.11
ENSG00000119979	DENND10	3	0	3	20.54	29.28	8.74
ENSG00000198018	ENTPD7	3	0	3	1.25	1.51	0.26
ENSG00000107938	EDRF1	3	0	3	7.03	11.95	4.92
ENSG00000198873	GRK5	3	0	3	0.34	0.72	0.38
ENSG00000152465	NMT2	3	0	3	3.03	5.83	2.8
ENSG00000196793	ZNF239	3	0	3	2.22	8.57	6.35
ENSG00000198825	INPP5F	3	0	3	3.14	5.52	2.38
ENSG00000136770	DNAJC1	3	0	3	15.08	23.95	8.87
ENSG00000198954	KIF1BP	3	0	3	14.48	24.38	9.9
ENSG00000165983	PTER	3	0	3	3.42	11.99	8.57
ENSG00000269897	COMMD3-BMI1	3	0	3	16.53	25.73	9.2
ENSG00000156502	SUPV3L1	3	0	3	27.52	41.57	14.05
ENSG00000148824	MTG1	3	0	3	13.27	33.34	20.07
ENSG00000148832	PAOX	3	0	3	2.52	3.25	0.73
ENSG00000107798	LIPA	3	0	3	11.43	18.92	7.49
ENSG00000198246	SLC29A3	3	0	3	1.56	6.37	4.81
ENSG00000173267	SNCG	3	0	3	0.71	0.84	0.13
ENSG00000119912	IDE	3	0	3	16.16	20.16	4
ENSG00000122863	CHST3	3	0	3	0.33	0.53	0.2
ENSG00000165609	NUDT5	3	0	3	34.78	41.98	7.2
ENSG00000138119	MYOF	3	0	3	0.03	0.21	0.18
ENSG00000138182	KIF20B	3	0	3	3.21	8.22	5.01
ENSG00000151151	IPMK	3	0	3	1.46	2.07	0.61
ENSG00000138185	ENTPD1	3	0	3	0.16	0.89	0.73
ENSG00000173848	NET1	3	0	3	24.86	29.55	4.69
ENSG00000204130	RUFY2	3	0	3	4.59	6.54	1.95
ENSG00000108010	GLRX3	3	0	3	48.44	66.49	18.05
ENSG00000150093	ITGB1	3	0	3	70.02	74.65	4.63000000000001
ENSG00000273521	AL162274.1	3	0	3	0.67	0.68	0.01
ENSG00000134461	ANKRD16	3	0	3	2.55	6.17	3.62
ENSG00000155629	PIK3AP1	3	0	3	3.59	15.99	12.4
ENSG00000180628	PCGF5	3	0	3	17.84	20.73	2.89
ENSG00000108094	CUL2	3	0	3	9.46	16.38	6.92
ENSG00000175463	TBC1D10C	3	0	3	3.74	5.41	1.67
ENSG00000158636	EMSY	3	0	3	23.23	25.01	1.78
ENSG00000149577	SIDT2	3	0	3	15.93	19.25	3.32
ENSG00000074266	EED	3	0	3	2.04	6.36	4.32
ENSG00000151116	UEVLD	3	0	3	4.12	8.19	4.07
ENSG00000168439	STIP1	3	0	3	97.56	152.85	55.29
ENSG00000204922	UQCC3	3	0	3	11.43	13.46	2.03
ENSG00000214756	CSKMT	3	0	3	6.34	11.71	5.37
ENSG00000149476	TKFC	3	0	3	92.3	111.09	18.79
ENSG00000149308	NPAT	3	0	3	6.87	9.13	2.26
ENSG00000188211	NCR3LG1	3	0	3	1.92	3.01	1.09
ENSG00000246523	FZD4-DT	3	0	3	0.82	0.84	0.02
ENSG00000214753	HNRNPUL2	3	0	3	12.04	15.54	3.5
ENSG00000166483	WEE1	3	0	3	25.39	25.84	0.449999999999999
ENSG00000150455	TIRAP	3	0	3	7.21	9	1.79
ENSG00000149084	HSD17B12	3	0	3	15.63	21.14	5.51
ENSG00000172269	DPAGT1	3	0	3	28.5	33.94	5.44
ENSG00000196655	TRAPPC4	3	0	3	40.38	48.98	8.59999999999999
ENSG00000178301	AQP11	3	0	3	0.29	1.17	0.88
ENSG00000149564	ESAM	3	0	3	0.35	0.5	0.15
ENSG00000168061	SAC3D1	3	0	3	12.28	18.45	6.17
ENSG00000183242	WT1-AS	3	0	3	0.36	2.45	2.09
ENSG00000175591	P2RY2	3	0	3	0.04	0.22	0.18
ENSG00000160703	NLRX1	3	0	3	9.2	14.64	5.44
ENSG00000179532	DNHD1	3	0	3	1.49	2.9	1.41
ENSG00000183340	JRKL	3	0	3	1	1.56	0.56
ENSG00000166436	TRIM66	3	0	3	1.7	3.6	1.9
ENSG00000137513	NARS2	3	0	3	8.51	12.04	3.53
ENSG00000187079	TEAD1	3	0	3	3.63	7.04	3.41
ENSG00000162227	TAF6L	3	0	3	6	10.3	4.3
ENSG00000149503	INCENP	3	0	3	35.46	37.63	2.17
ENSG00000174791	RIN1	3	0	3	0.02	0.92	0.9
ENSG00000110171	TRIM3	3	0	3	11.68	20.87	9.19
ENSG00000197601	FAR1	3	0	3	21.75	23.1	1.35
ENSG00000174669	SLC29A2	3	0	3	24.81	35.3	10.49
ENSG00000255337	AP001830.1	3	0	3	0.28	0.74	0.46
ENSG00000043039	BARX2	3	0	3	0.2	0.46	0.26
ENSG00000254986	DPP3	3	0	3	20.36	35.96	15.6
ENSG00000137692	DCUN1D5	3	0	3	32.76	37.09	4.33000000000001
ENSG00000173227	SYT12	3	0	3	0.05	0.21	0.16
ENSG00000152270	PDE3B	3	0	3	1.11	4.14	3.03
ENSG00000175348	TMEM9B	3	0	3	12.34	16.52	4.18
ENSG00000255561	FDXACB1	3	0	3	0.5	1.75	1.25
ENSG00000137509	PRCP	3	0	3	17.55	20.22	2.67
ENSG00000149243	KLHL35	3	0	3	17.27	29.56	12.29
ENSG00000245552	AP000787.1	3	0	3	0.22	1.1	0.88
ENSG00000246067	RAB30-DT	3	0	3	3.89	10.54	6.65
ENSG00000109846	CRYAB	3	0	3	1.87	2.24	0.37
ENSG00000174903	RAB1B	3	0	3	224.13	236.97	12.84
ENSG00000171310	CHST11	3	0	3	0.73	0.91	0.18
ENSG00000111696	NT5DC3	3	0	3	0.66	1.38	0.72
ENSG00000075188	NUP37	3	0	3	6.92	7.51	0.59
ENSG00000006831	ADIPOR2	3	0	3	14.01	16.88	2.87
ENSG00000139044	B4GALNT3	3	0	3	0.7	0.8	0.1
ENSG00000111371	SLC38A1	3	0	3	31.55	38.11	6.56
ENSG00000135480	KRT7	3	0	3	0.78	1.25	0.47
ENSG00000211584	SLC48A1	3	0	3	14.18	14.91	0.73
ENSG00000111785	RIC8B	3	0	3	2.18	3.22	1.04
ENSG00000065357	DGKA	3	0	3	22.76	24.99	2.23
ENSG00000008405	CRY1	3	0	3	7.45	8.2	0.749999999999999
ENSG00000215039	CD27-AS1	3	0	3	13.38	20.2	6.82
ENSG00000139193	CD27	3	0	3	0.31	0.82	0.51
ENSG00000076555	ACACB	3	0	3	1.65	4.06	2.41
ENSG00000110888	CAPRIN2	3	0	3	13.58	15.41	1.83
ENSG00000285517	AC010198.2	3	0	3	0.21	0.53	0.32
ENSG00000256152	AC027290.1	3	0	3	6.96	9.43	2.47
ENSG00000111605	CPSF6	3	0	3	13.54	33.6	20.06
ENSG00000111325	OGFOD2	3	0	3	8.24	8.56	0.32
ENSG00000258017	AC011603.2	3	0	3	510.65	679.74	169.09
ENSG00000258101	AC010173.1	3	0	3	0.75	0.95	0.2
ENSG00000111237	VPS29	3	0	3	75.33	76.76	1.43000000000001
ENSG00000089818	NECAP1	3	0	3	41.92	46.47	4.55
ENSG00000060140	STYK1	3	0	3	2.41	4.7	2.29
ENSG00000111364	DDX55	3	0	3	11.04	12.07	1.03
ENSG00000256967	AC018653.3	3	0	3	2.15	2.73	0.58
ENSG00000184992	BRI3BP	3	0	3	2.23	10.67	8.44
ENSG00000111261	MANSC1	3	0	3	26.98	45.54	18.56
ENSG00000135473	PAN2	3	0	3	23.86	31.02	7.16
ENSG00000139131	YARS2	3	0	3	12.93	21.34	8.41
ENSG00000120833	SOCS2	3	0	3	5.38	12.92	7.54
ENSG00000177192	PUS1	3	0	3	5.17	9.99	4.82
ENSG00000183735	TBK1	3	0	3	9.68	13.63	3.95
ENSG00000072657	TRHDE	3	0	3	0.12	0.64	0.52
ENSG00000139405	RITA1	3	0	3	22.97	26.16	3.19
ENSG00000256576	LINC02361	3	0	3	0.49	0.75	0.26
ENSG00000136040	PLXNC1	3	0	3	0.01	0.25	0.24
ENSG00000280287	AC131212.3	3	0	3	0.34	0.36	0.02
ENSG00000122965	RBM19	3	0	3	2.3	4.03	1.73
ENSG00000284634	AC092821.3	3	0	3	1.29	2.71	1.42
ENSG00000247077	PGAM5	3	0	3	25.25	34.06	8.81
ENSG00000110881	ASIC1	3	0	3	10.26	12.07	1.81
ENSG00000135677	GNS	3	0	3	18.3	23.91	5.61
ENSG00000135119	RNFT2	3	0	3	1.29	4.06	2.77
ENSG00000174989	FBXW8	3	0	3	3.68	5.43	1.75
ENSG00000135108	FBXO21	3	0	3	10.62	10.82	0.200000000000001
ENSG00000255693	LINC02389	3	0	3	0.05	0.2	0.15
ENSG00000155957	TMBIM4	3	0	3	21.6	31.1	9.5
ENSG00000255970	LINC02421	3	0	3	0.03	0.09	0.06
ENSG00000050426	LETMD1	3	0	3	42.29	48.77	6.48
ENSG00000172572	PDE3A	3	0	3	0.05	0.32	0.27
ENSG00000184271	POU6F1	3	0	3	1	1.56	0.56
ENSG00000249753	AC084357.2	3	0	3	0.77	1.18	0.41
ENSG00000256861	AC048338.1	3	0	3	1.39	2.36	0.97
ENSG00000111716	LDHB	3	0	3	268.65	282.67	14.02
ENSG00000134900	TPP2	3	0	3	16.96	19.5	2.54
ENSG00000172458	IL17D	3	0	3	1.5	6.08	4.58
ENSG00000134899	ERCC5	3	0	3	10.01	13.09	3.08
ENSG00000189403	HMGB1	3	0	3	336.16	402.13	65.97
ENSG00000150401	DCUN1D2	3	0	3	6.09	7.66	1.57
ENSG00000198176	TFDP1	3	0	3	39.11	46.95	7.84
ENSG00000125304	TM9SF2	3	0	3	15.75	30.1	14.35
ENSG00000134864	GGACT	3	0	3	1.83	3.34	1.51
ENSG00000102753	KPNA3	3	0	3	8.29	8.86	0.57
ENSG00000123178	SPRYD7	3	0	3	6.18	7.83	1.65
ENSG00000133119	RFC3	3	0	3	31.51	47.28	15.77
ENSG00000136146	MED4	3	0	3	16.4	17.92	1.52
ENSG00000122034	GTF3A	3	0	3	221.21	334.98	113.77
ENSG00000139515	PDX1	3	0	3	0.25	1.97	1.72
ENSG00000134001	EIF2S1	3	0	3	81.04	86.43	5.39
ENSG00000032219	ARID4A	3	0	3	6.64	6.71	0.0700000000000003
ENSG00000182400	TRAPPC6B	3	0	3	5.96	12.39	6.43
ENSG00000100883	SRP54	3	0	3	32.71	41.25	8.54
ENSG00000198805	PNP	3	0	3	32.87	53.28	20.41
ENSG00000071246	VASH1	3	0	3	0.08	0.72	0.64
ENSG00000100567	PSMA3	3	0	3	70.9	73.82	2.91999999999999
ENSG00000254692	AL136295.1	3	0	3	2.77	4.77	2
ENSG00000165934	CPSF2	3	0	3	34.81	46.87	12.06
ENSG00000225210	DUXAP9	3	0	3	3.1	17.04	13.94
ENSG00000092108	SCFD1	3	0	3	28.67	30.73	2.06
ENSG00000258982	AL133523.1	3	0	3	0.31	0.32	0.01
ENSG00000100916	BRMS1L	3	0	3	3.14	4.98	1.84
ENSG00000100612	DHRS7	3	0	3	56.85	73.45	16.6
ENSG00000183576	SETD3	3	0	3	31.42	35.85	4.43
ENSG00000119720	NRDE2	3	0	3	3.23	5.5	2.27
ENSG00000285205	AL121612.2	3	0	3	0.15	0.51	0.36
ENSG00000129514	FOXA1	3	0	3	68.35	200.04	131.69
ENSG00000100815	TRIP11	3	0	3	7.11	12.58	5.47
ENSG00000136367	ZFHX2	3	0	3	0.28	0.57	0.29
ENSG00000157306	ZFHX2-AS1	3	0	3	1.85	3.86	2.01
ENSG00000119596	YLPM1	3	0	3	11.96	23.89	11.93
ENSG00000119723	COQ6	3	0	3	15.42	16.37	0.950000000000001
ENSG00000198208	RPS6KL1	3	0	3	7.06	8.71	1.65
ENSG00000166126	AMN	3	0	3	0.59	0.69	0.1
ENSG00000165389	SPTSSA	3	0	3	13.79	17.28	3.49
ENSG00000100650	SRSF5	3	0	3	37.43	68.73	31.3
ENSG00000100479	POLE2	3	0	3	5.86	16.66	10.8
ENSG00000234911	TEX21P	3	0	3	0.32	0.76	0.44
ENSG00000258964	AL137129.1	3	0	3	5.85	6.33	0.48
ENSG00000257365	FNTB	3	0	3	4.17	8.53	4.36
ENSG00000133997	MED6	3	0	3	4.68	9.81	5.13
ENSG00000100522	GNPNAT1	3	0	3	9.07	31.76	22.69
ENSG00000237356	AL365295.1	3	0	3	0.19	0.55	0.36
ENSG00000140598	EFL1	3	0	3	7.22	15.76	8.54
ENSG00000140398	NEIL1	3	0	3	3.29	6.7	3.41
ENSG00000285410	GABPB1-IT1	3	0	3	1.33	1.5	0.17
ENSG00000184508	HDDC3	3	0	3	15.15	22.45	7.3
ENSG00000185088	RPS27L	3	0	3	86.07	86.31	0.240000000000009
ENSG00000159337	PLA2G4D	3	0	3	0.05	3.32	3.27
ENSG00000177082	WDR73	3	0	3	5.74	10.91	5.17
ENSG00000259248	USP3-AS1	3	0	3	2.38	9.14	6.76
ENSG00000138600	SPPL2A	3	0	3	20.23	27.69	7.46
ENSG00000114062	UBE3A	3	0	3	35.68	46.82	11.14
ENSG00000081014	AP4E1	3	0	3	0.55	2.1	1.55
ENSG00000028528	SNX1	3	0	3	34.07	35.09	1.02
ENSG00000137776	SLTM	3	0	3	25.56	39.32	13.76
ENSG00000172379	ARNT2	3	0	3	0.33	0.97	0.64
ENSG00000258725	PRC1-AS1	3	0	3	0.49	1.12	0.63
ENSG00000184056	VPS33B	3	0	3	9.62	12.42	2.8
ENSG00000259488	AC023355.1	3	0	3	0.08	0.24	0.16
ENSG00000128917	DLL4	3	0	3	0.03	0.14	0.11
ENSG00000275674	AC091167.6	3	0	3	0.93	1.43	0.5
ENSG00000182768	NGRN	3	0	3	45.63	46.27	0.640000000000001
ENSG00000128908	INO80	3	0	3	8.17	10.86	2.69
ENSG00000137812	KNL1	3	0	3	3.88	12.08	8.2
ENSG00000187446	CHP1	3	0	3	61.45	61.68	0.229999999999997
ENSG00000104147	OIP5	3	0	3	6.21	10.98	4.77
ENSG00000198838	RYR3	3	0	3	0.02	0.44	0.42
ENSG00000051180	RAD51	3	0	3	5.49	12.88	7.39
ENSG00000137815	RTF1	3	0	3	10.13	15.42	5.29
ENSG00000255346	NOX5	3	0	3	1.04	2.79	1.75
ENSG00000159322	ADPGK	3	0	3	16.13	30.18	14.05
ENSG00000074603	DPP8	3	0	3	8.67	12.57	3.9
ENSG00000171016	PYGO1	3	0	3	2.06	7.89	5.83
ENSG00000103994	ZNF106	3	0	3	15.78	17.11	1.33
ENSG00000258741	H2AFVP1	3	0	3	0.51	1.05	0.54
ENSG00000182253	SYNM	3	0	3	0.72	2.45	1.73
ENSG00000174485	DENND4A	3	0	3	4.09	7.27	3.18
ENSG00000138614	INTS14	3	0	3	12.88	20.55	7.67
ENSG00000156970	BUB1B	3	0	3	17.86	32.68	14.82
ENSG00000140534	TICRR	3	0	3	5.67	13.95	8.28
ENSG00000058335	RASGRF1	3	0	3	0.07	0.15	0.08
ENSG00000242498	ARPIN	3	0	3	1.6	2.08	0.48
ENSG00000103591	AAGAB	3	0	3	24.05	25.24	1.19
ENSG00000259933	AC009065.2	3	0	3	0.71	1.02	0.31
ENSG00000122390	NAA60	3	0	3	28.85	40.5	11.65
ENSG00000261659	Z92544.2	3	0	3	0.62	2.55	1.93
ENSG00000103381	CPPED1	3	0	3	3.21	4.48	1.27
ENSG00000033011	ALG1	3	0	3	7.22	18.98	11.76
ENSG00000196155	PLEKHG4	3	0	3	3.76	11.15	7.39
ENSG00000155666	KDM8	3	0	3	0.22	1	0.78
ENSG00000103415	HMOX2	3	0	3	19.04	28.49	9.45
ENSG00000103316	CRYM	3	0	3	0.42	0.43	0.01
ENSG00000102901	CENPT	3	0	3	32.09	46.71	14.62
ENSG00000088682	COQ9	3	0	3	60.87	63.93	3.06
ENSG00000283689	AC018553.2	3	0	3	0.26	1.06	0.8
ENSG00000177508	IRX3	3	0	3	9.3	13.18	3.88
ENSG00000176842	IRX5	3	0	3	1.09	2.26	1.17
ENSG00000159387	IRX6	3	0	3	0.11	0.2	0.09
ENSG00000166246	C16orf71	3	0	3	1.16	2.61	1.45
ENSG00000170537	TMC7	3	0	3	0.22	0.25	0.03
ENSG00000261067	AC109460.3	3	0	3	0.37	0.41	0.04
ENSG00000140829	DHX38	3	0	3	15.13	20.87	5.74
ENSG00000091651	ORC6	3	0	3	4.38	19.21	14.83
ENSG00000140830	TXNL4B	3	0	3	3.55	3.78	0.23
ENSG00000140632	GLYR1	3	0	3	36.25	49.35	13.1
ENSG00000102870	ZNF629	3	0	3	0.77	1.57	0.8
ENSG00000260092	AC009163.3	3	0	3	0.05	0.06	0.01
ENSG00000150281	CTF1	3	0	3	0.06	0.17	0.11
ENSG00000185615	PDIA2	3	0	3	0.36	2.43	2.07
ENSG00000103274	NUBP1	3	0	3	17.56	28.07	10.51
ENSG00000168404	MLKL	3	0	3	1.17	5.84	4.67
ENSG00000103042	SLC38A7	3	0	3	3.89	7.61	3.72
ENSG00000279196	AC135048.4	3	0	3	0.59	0.78	0.19
ENSG00000099377	HSD3B7	3	0	3	15.13	20.29	5.16
ENSG00000121270	ABCC11	3	0	3	0.09	0.21	0.12
ENSG00000255439	AC135050.2	3	0	3	1.56	2.78	1.22
ENSG00000260807	AC009041.2	3	0	3	6.14	6.79	0.65
ENSG00000140905	GCSH	3	0	3	60.5	77.33	16.83
ENSG00000103248	MTHFSD	3	0	3	5.28	9.49	4.21
ENSG00000197943	PLCG2	3	0	3	0.54	1.2	0.66
ENSG00000258839	MC1R	3	0	3	0.8	4.55	3.75
ENSG00000149925	ALDOA	3	0	3	932.26	1412.64	480.38
ENSG00000170100	ZNF778	3	0	3	2.47	7.92	5.45
ENSG00000176723	ZNF843	3	0	3	0.09	0.46	0.37
ENSG00000265690	AC074143.1	3	0	3	5.83	7.01	1.18
ENSG00000278259	MYO19	3	0	3	50.19	87.9	37.71
ENSG00000215067	ALOX12-AS1	3	0	3	4.91	5.27	0.359999999999999
ENSG00000167536	DHRS13	3	0	3	8.26	12.66	4.4
ENSG00000141505	ASGR1	3	0	3	0.15	0.24	0.09
ENSG00000108666	C17orf75	3	0	3	11.55	14.91	3.36
ENSG00000279199	AC068669.1	3	0	3	0.08	0.29	0.21
ENSG00000171861	MRM3	3	0	3	4.98	10	5.02
ENSG00000108963	DPH1	3	0	3	29.94	32.25	2.31
ENSG00000094804	CDC6	3	0	3	33.91	66.33	32.42
ENSG00000125398	SOX9	3	0	3	1.68	2.57	0.89
ENSG00000182628	SKA2	3	0	3	36.43	38.56	2.13
ENSG00000161905	ALOX15	3	0	3	57.67	68.92	11.25
ENSG00000167447	SMG8	3	0	3	10.37	10.66	0.290000000000001
ENSG00000108506	INTS2	3	0	3	3.18	3.91	0.73
ENSG00000011258	MBTD1	3	0	3	1.15	5.51	4.36
ENSG00000153982	GDPD1	3	0	3	6.16	9.98	3.82
ENSG00000181038	METTL23	3	0	3	20.68	33.67	12.99
ENSG00000172794	RAB37	3	0	3	0.82	0.87	0.05
ENSG00000170175	CHRNB1	3	0	3	0.66	0.87	0.21
ENSG00000132581	SDF2	3	0	3	21.39	24.98	3.59
ENSG00000167434	CA4	3	0	3	0.14	0.31	0.17
ENSG00000178852	EFCAB13	3	0	3	0.08	0.29	0.21
ENSG00000267002	AC060780.1	3	0	3	2.05	4.66	2.61
ENSG00000125450	NUP85	3	0	3	18.98	33.7	14.72
ENSG00000160606	TLCD1	3	0	3	39.26	70.27	31.01
ENSG00000167925	GHDC	3	0	3	8.49	10.56	2.07
ENSG00000181513	ACBD4	3	0	3	8.39	12.47	4.08
ENSG00000179029	TMEM107	3	0	3	13.68	13.95	0.27
ENSG00000108829	LRRC59	3	0	3	56.64	103.69	47.05
ENSG00000167280	ENGASE	3	0	3	5.83	9.5	3.67
ENSG00000264968	AC090844.2	3	0	3	0.34	0.92	0.58
ENSG00000006025	OSBPL7	3	0	3	0.85	1.82	0.97
ENSG00000131899	LLGL1	3	0	3	9.69	12.74	3.05
ENSG00000167881	SRP68	3	0	3	48.48	54.35	5.87
ENSG00000186919	ZACN	3	0	3	0.12	6.55	6.43
ENSG00000189120	SP6	3	0	3	1.39	2.05	0.66
ENSG00000033627	ATP6V0A1	3	0	3	13.01	32.72	19.71
ENSG00000108511	HOXB6	3	0	3	0.44	1.26	0.82
ENSG00000173917	HOXB2	3	0	3	0.06	0.12	0.06
